"","X","product.id","product.category","product.name","product.price","product.discount"
"406",406,"AB-406","Auto & Accessories","Car Media Players",70,0.03
"407",407,"RS-407","Auto & Accessories","Car Speakers",105,0.01
"408",408,"CP-408","Auto & Accessories","Car Body Covers",117,0.05
"409",409,"OL-409","Auto & Accessories","Car & Bike Care",23,0.04
"410",410,"RS-410","Auto & Accessories","Tyre",50,0.04
"411",411,"OL-411","Auto & Accessories","Bike Tyres",24,0.02
"412",412,"AP-412","Auto & Accessories","Car Mat",54,0.03
"413",413,"AP-413","Auto & Accessories","Car Seat Covers",38,0.03
"414",414,"PQ-414","Auto & Accessories","Car Pillow & Neck Rest",57,0.02
"415",415,"PZ-415","Auto & Accessories","Car Media Players",70,0.02
"416",416,"OL-416","Auto & Accessories","Car Speakers",105,0.03
"417",417,"RS-417","Auto & Accessories","Car Body Covers",117,0.03
"418",418,"AP-418","Auto & Accessories","Car & Bike Care",59,0.03
"419",419,"CP-419","Auto & Accessories","Tyre",250,0.03
"420",420,"OL-420","Auto & Accessories","Bike Tyres",24,0.02
"421",421,"AP-421","Auto & Accessories","Car Mat",13,0.04
"422",422,"AB-422","Auto & Accessories","Car Seat Covers",38,0.05
"423",423,"XP-423","Auto & Accessories","Car Pillow & Neck Rest",57,0.05
"424",424,"RS-424","Auto & Accessories","Car Media Players",28,0.05
"425",425,"RS-425","Auto & Accessories","Car Speakers",52,0.04
"426",426,"AP-426","Auto & Accessories","Car Body Covers",58,0.05
"427",427,"PZ-427","Auto & Accessories","Car & Bike Care",29,0.05
"428",428,"AP-428","Auto & Accessories","Tyre",50,0.03
"429",429,"RS-429","Auto & Accessories","Bike Tyres",36,0.03
"430",430,"AB-430","Auto & Accessories","Car Mat",54,0.02
"431",431,"PQ-431","Auto & Accessories","Car Seat Covers",114,0.03
"432",432,"OL-432","Auto & Accessories","Car Pillow & Neck Rest",115,0.03
"433",433,"OL-433","Auto & Accessories","Car Media Players",140,0.01
"434",434,"AP-434","Auto & Accessories","Car Speakers",105,0.02
"435",435,"OL-435","Auto & Accessories","Car Body Covers",29,0.04
"436",436,"AP-436","Auto & Accessories","Car & Bike Care",23,0.03
"437",437,"PZ-437","Auto & Accessories","Tyre",125,0.02
"438",438,"AP-438","Auto & Accessories","Bike Tyres",14,0.01
"439",439,"XP-439","Auto & Accessories","Car Mat",27,0.03
"440",440,"PQ-440","Auto & Accessories","Car Seat Covers",57,0.04
"441",441,"RS-441","Auto & Accessories","Car Pillow & Neck Rest",77,0.05
"442",442,"CP-442","Auto & Accessories","Car Media Players",46,0.01
"443",443,"RS-443","Auto & Accessories","Car Speakers",70,0.05
"444",444,"PZ-444","Auto & Accessories","Car Body Covers",117,0.04
"445",445,"AB-445","Auto & Accessories","Car & Bike Care",59,0.01
"446",446,"PZ-446","Auto & Accessories","Tyre",62,0.05
"447",447,"XP-447","Auto & Accessories","Bike Tyres",72,0.02
"448",448,"CP-448","Auto & Accessories","Car Mat",27,0.03
"449",449,"PZ-449","Auto & Accessories","Car Seat Covers",28,0.04
"450",450,"OL-450","Auto & Accessories","Car Pillow & Neck Rest",77,0.04
"451",451,"OL-451","Auto & Accessories","Car Media Players",28,0.01
"452",452,"PZ-452","Auto & Accessories","Car Speakers",70,0.04
"453",453,"AB-453","Auto & Accessories","Car Body Covers",29,0.04
"454",454,"CP-454","Auto & Accessories","Car & Bike Care",118,0.02
"455",455,"CP-455","Auto & Accessories","Tyre",50,0.01
"456",456,"XP-456","Auto & Accessories","Bike Tyres",24,0.04
"457",457,"AP-457","Auto & Accessories","Car Mat",18,0.05
"458",458,"PZ-458","Auto & Accessories","Car Seat Covers",57,0.01
"459",459,"AB-459","Auto & Accessories","Car Pillow & Neck Rest",57,0.03
"460",460,"RS-460","Auto & Accessories","Car Media Players",35,0.04
"461",461,"PZ-461","Auto & Accessories","Car Speakers",42,0.03
"462",462,"AB-462","Auto & Accessories","Car Body Covers",23,0.02
"463",463,"PQ-463","Auto & Accessories","Car & Bike Care",23,0.04
"464",464,"AB-464","Auto & Accessories","Tyre",83,0.02
"465",465,"AP-465","Auto & Accessories","Bike Tyres",18,0.03
"466",466,"CP-466","Auto & Accessories","Car Mat",27,0.01
"467",467,"RS-467","Auto & Accessories","Car Seat Covers",57,0.02
"468",468,"RS-468","Auto & Accessories","Car Pillow & Neck Rest",115,0.01
"469",469,"OL-469","Auto & Accessories","Car Media Players",35,0.01
"470",470,"XP-470","Auto & Accessories","Car Speakers",42,0.05
"471",471,"OL-471","Auto & Accessories","Car Body Covers",117,0.04
"472",472,"AB-472","Auto & Accessories","Car & Bike Care",59,0.02
"473",473,"PQ-473","Auto & Accessories","Tyre",250,0.04
"474",474,"CP-474","Auto & Accessories","Bike Tyres",72,0.02
"475",475,"AP-475","Auto & Accessories","Car Mat",18,0.01
"476",476,"PZ-476","Auto & Accessories","Car Seat Covers",28,0.03
"477",477,"RS-477","Auto & Accessories","Car Pillow & Neck Rest",77,0.01
"478",478,"AP-478","Auto & Accessories","Car Media Players",140,0.04
"479",479,"PQ-479","Auto & Accessories","Car Speakers",52,0.03
"480",480,"XP-480","Auto & Accessories","Car Body Covers",23,0.03
"481",481,"PZ-481","Auto & Accessories","Car & Bike Care",118,0.04
"482",482,"CP-482","Auto & Accessories","Tyre",83,0.04
"483",483,"PZ-483","Auto & Accessories","Bike Tyres",72,0.05
"484",484,"AB-484","Auto & Accessories","Car Mat",10,0.01
"485",485,"PQ-485","Auto & Accessories","Car Seat Covers",57,0.02
"486",486,"XP-486","Auto & Accessories","Car Pillow & Neck Rest",77,0.01
"487",487,"AB-487","Auto & Accessories","Car Media Players",46,0.02
"488",488,"OL-488","Auto & Accessories","Car Speakers",105,0.05
"489",489,"PQ-489","Auto & Accessories","Car Body Covers",58,0.03
"490",490,"RS-490","Auto & Accessories","Car & Bike Care",118,0.04
"491",491,"OL-491","Auto & Accessories","Tyre",250,0.01
"492",492,"CP-492","Auto & Accessories","Bike Tyres",36,0.03
"493",493,"AB-493","Auto & Accessories","Car Mat",13,0.05
"494",494,"AB-494","Auto & Accessories","Car Seat Covers",22,0.02
"495",495,"PZ-495","Auto & Accessories","Car Pillow & Neck Rest",46,0.05
"496",496,"AP-496","Auto & Accessories","Car Media Players",35,0.01
"497",497,"OL-497","Auto & Accessories","Car Speakers",211,0.01
"498",498,"OL-498","Auto & Accessories","Car Body Covers",23,0.02
"499",499,"OL-499","Auto & Accessories","Car & Bike Care",118,0.02
"500",500,"CP-500","Auto & Accessories","Tyre",50,0.03
"501",501,"PQ-501","Auto & Accessories","Bike Tyres",36,0.01
"502",502,"AB-502","Auto & Accessories","Car Mat",10,0.03
"503",503,"XP-503","Auto & Accessories","Car Seat Covers",22,0.05
"504",504,"AB-504","Auto & Accessories","Car Pillow & Neck Rest",77,0.05
"505",505,"PZ-505","Auto & Accessories","Car Media Players",28,0.05
"506",506,"PZ-506","Auto & Accessories","Car Speakers",105,0.03
"507",507,"AB-507","Auto & Accessories","Car Body Covers",29,0.05
"508",508,"AB-508","Auto & Accessories","Car & Bike Care",39,0.05
"509",509,"CP-509","Auto & Accessories","Tyre",50,0.05
"510",510,"RS-510","Auto & Accessories","Bike Tyres",36,0.03
"511",511,"OL-511","Auto & Accessories","Car Mat",13,0.05
"512",512,"CP-512","Auto & Accessories","Car Seat Covers",28,0.04
"513",513,"CP-513","Auto & Accessories","Car Pillow & Neck Rest",46,0.03
"514",514,"CP-514","Auto & Accessories","Car Media Players",35,0.04
"515",515,"RS-515","Auto & Accessories","Car Speakers",42,0.04
"516",516,"CP-516","Auto & Accessories","Car Body Covers",29,0.05
"517",517,"OL-517","Auto & Accessories","Car & Bike Care",23,0.01
"518",518,"XP-518","Auto & Accessories","Tyre",125,0.02
"519",519,"AP-519","Auto & Accessories","Bike Tyres",18,0.04
"520",520,"AB-520","Auto & Accessories","Car Mat",10,0.04
"521",521,"AP-521","Auto & Accessories","Car Seat Covers",114,0.02
"522",522,"OL-522","Auto & Accessories","Car Pillow & Neck Rest",57,0.04
"523",523,"AB-523","Auto & Accessories","Car Media Players",70,0.03
"524",524,"CP-524","Auto & Accessories","Car Speakers",42,0.04
"525",525,"RS-525","Auto & Accessories","Car Body Covers",23,0.05
"526",526,"RS-526","Auto & Accessories","Car & Bike Care",59,0.03
"527",527,"AB-527","Auto & Accessories","Tyre",250,0.05
"528",528,"XP-528","Auto & Accessories","Bike Tyres",72,0.04
"529",529,"CP-529","Auto & Accessories","Car Mat",27,0.02
"530",530,"CP-530","Auto & Accessories","Car Seat Covers",38,0.05
"531",531,"AB-531","Auto & Accessories","Car Pillow & Neck Rest",231,0.04
"532",532,"AB-532","Auto & Accessories","Car Media Players",46,0.05
"533",533,"AP-533","Auto & Accessories","Car Speakers",70,0.03
"534",534,"CP-534","Auto & Accessories","Car Body Covers",117,0.02
"535",535,"RS-535","Auto & Accessories","Car & Bike Care",29,0.04
"536",536,"CP-536","Auto & Accessories","Tyre",62,0.02
"537",537,"CP-537","Auto & Accessories","Bike Tyres",18,0.02
"538",538,"AP-538","Auto & Accessories","Car Mat",10,0.01
"539",539,"OL-539","Auto & Accessories","Car Seat Covers",28,0.05
"540",540,"OL-540","Auto & Accessories","Car Pillow & Neck Rest",231,0.03
"541",541,"XP-541","Auto & Accessories","Car Media Players",140,0.01
"542",542,"RS-542","Auto & Accessories","Car Speakers",52,0.04
"543",543,"RS-543","Auto & Accessories","Car Body Covers",58,0.04
"544",544,"RS-544","Auto & Accessories","Car & Bike Care",23,0.01
"545",545,"PQ-545","Auto & Accessories","Tyre",250,0.05
"546",546,"RS-546","Auto & Accessories","Bike Tyres",14,0.02
"547",547,"CP-547","Auto & Accessories","Car Mat",27,0.04
"548",548,"RS-548","Auto & Accessories","Car Seat Covers",28,0.01
"549",549,"RS-549","Auto & Accessories","Car Pillow & Neck Rest",46,0.02
"550",550,"XP-550","Auto & Accessories","Car Media Players",28,0.01
"551",551,"PQ-551","Auto & Accessories","Car Speakers",211,0.02
"552",552,"PZ-552","Auto & Accessories","Car Body Covers",39,0.02
"553",553,"RS-553","Auto & Accessories","Car & Bike Care",23,0.05
"554",554,"PZ-554","Auto & Accessories","Tyre",62,0.03
"555",555,"AP-555","Auto & Accessories","Bike Tyres",18,0.03
"556",556,"PQ-556","Auto & Accessories","Car Mat",27,0.02
"557",557,"CP-557","Auto & Accessories","Car Seat Covers",22,0.02
"558",558,"PZ-558","Auto & Accessories","Car Pillow & Neck Rest",231,0.02
"559",559,"AB-559","Auto & Accessories","Car Media Players",28,0.01
"560",560,"XP-560","Auto & Accessories","Car Speakers",211,0.04
"561",561,"OL-561","Auto & Accessories","Car Body Covers",29,0.04
"562",562,"PZ-562","Auto & Accessories","Car & Bike Care",39,0.02
"563",563,"PZ-563","Auto & Accessories","Tyre",250,0.02
"564",564,"PQ-564","Auto & Accessories","Bike Tyres",24,0.05
"565",565,"XP-565","Auto & Accessories","Car Mat",13,0.04
"566",566,"XP-566","Auto & Accessories","Car Seat Covers",28,0.01
"567",567,"AP-567","Auto & Accessories","Car Pillow & Neck Rest",46,0.05
"568",568,"XP-568","Auto & Accessories","Car Media Players",70,0.02
"569",569,"RS-569","Auto & Accessories","Car Speakers",211,0.01
"570",570,"XP-570","Auto & Accessories","Car Body Covers",29,0.01
"571",571,"AB-571","Auto & Accessories","Car & Bike Care",23,0.02
"572",572,"PQ-572","Auto & Accessories","Tyre",62,0.04
"573",573,"PQ-573","Auto & Accessories","Bike Tyres",36,0.02
"574",574,"XP-574","Auto & Accessories","Car Mat",13,0.05
"575",575,"OL-575","Auto & Accessories","Car Seat Covers",28,0.02
"576",576,"AB-576","Auto & Accessories","Car Pillow & Neck Rest",77,0.05
"577",577,"RS-577","Auto & Accessories","Car Media Players",35,0.04
"578",578,"PZ-578","Auto & Accessories","Car Speakers",42,0.01
"579",579,"CP-579","Auto & Accessories","Car Body Covers",29,0.02
"580",580,"CP-580","Auto & Accessories","Car & Bike Care",39,0.04
"581",581,"AB-581","Auto & Accessories","Tyre",62,0.05
"582",582,"CP-582","Auto & Accessories","Bike Tyres",14,0.02
"583",583,"OL-583","Auto & Accessories","Car Mat",18,0.03
"584",584,"OL-584","Auto & Accessories","Car Seat Covers",114,0.04
"585",585,"XP-585","Auto & Accessories","Car Pillow & Neck Rest",57,0.04
"586",586,"PZ-586","Auto & Accessories","Car Media Players",140,0.02
"587",587,"PZ-587","Auto & Accessories","Car Speakers",211,0.03
"588",588,"PQ-588","Auto & Accessories","Car Body Covers",29,0.04
"589",589,"XP-589","Auto & Accessories","Car & Bike Care",118,0.01
"590",590,"XP-590","Auto & Accessories","Tyre",250,0.02
"591",591,"AB-591","Auto & Accessories","Bike Tyres",24,0.01
"592",592,"PZ-592","Auto & Accessories","Car Mat",13,0.04
"593",593,"CP-593","Auto & Accessories","Car Seat Covers",114,0.04
"594",594,"OL-594","Auto & Accessories","Car Pillow & Neck Rest",46,0.04
"595",595,"PZ-595","Auto & Accessories","Car Media Players",28,0.02
"596",596,"CP-596","Auto & Accessories","Car Speakers",42,0.03
"597",597,"CP-597","Auto & Accessories","Car Body Covers",39,0.05
"598",598,"AP-598","Auto & Accessories","Car & Bike Care",59,0.01
"599",599,"AP-599","Auto & Accessories","Tyre",50,0.01
"600",600,"OL-600","Auto & Accessories","Bike Tyres",36,0.05
"601",601,"AB-601","Auto & Accessories","Car Mat",27,0.01
"602",602,"OL-602","Auto & Accessories","Car Seat Covers",114,0.02
"603",603,"OL-603","Auto & Accessories","Car Pillow & Neck Rest",46,0.02
"604",604,"AB-604","Auto & Accessories","Car Media Players",70,0.02
"605",605,"XP-605","Auto & Accessories","Car Speakers",70,0.02
"606",606,"OL-606","Auto & Accessories","Car Body Covers",117,0.03
"607",607,"XP-607","Auto & Accessories","Car & Bike Care",118,0.05
"608",608,"OL-608","Auto & Accessories","Tyre",50,0.01
"609",609,"AB-609","Auto & Accessories","Bike Tyres",36,0.03
"610",610,"AP-610","Auto & Accessories","Car Mat",27,0.02
"611",611,"AB-611","Auto & Accessories","Car Seat Covers",22,0.02
"612",612,"PZ-612","Auto & Accessories","Car Pillow & Neck Rest",77,0.02
"613",613,"CP-613","Auto & Accessories","Car Media Players",46,0.04
"614",614,"AP-614","Auto & Accessories","Car Speakers",42,0.02
"615",615,"OL-615","Auto & Accessories","Car Body Covers",117,0.02
"616",616,"RS-616","Auto & Accessories","Car & Bike Care",118,0.04
"617",617,"AB-617","Auto & Accessories","Tyre",250,0.03
"618",618,"CP-618","Auto & Accessories","Bike Tyres",18,0.04
"619",619,"AB-619","Auto & Accessories","Car Mat",10,0.02
"620",620,"CP-620","Auto & Accessories","Car Seat Covers",38,0.02
"621",621,"AP-621","Auto & Accessories","Car Pillow & Neck Rest",77,0.04
"622",622,"RS-622","Auto & Accessories","Car Media Players",28,0.05
"623",623,"RS-623","Auto & Accessories","Car Speakers",52,0.01
"624",624,"AP-624","Auto & Accessories","Car Body Covers",23,0.04
"625",625,"OL-625","Auto & Accessories","Car & Bike Care",118,0.03
"626",626,"AP-626","Auto & Accessories","Tyre",62,0.03
"627",627,"OL-627","Auto & Accessories","Bike Tyres",18,0.02
"628",628,"AP-628","Auto & Accessories","Car Mat",13,0.04
"629",629,"AB-629","Auto & Accessories","Car Seat Covers",22,0.03
"630",630,"PZ-630","Auto & Accessories","Car Pillow & Neck Rest",77,0.02
"631",631,"AB-631","Auto & Accessories","Car Media Players",46,0.03
"632",632,"PZ-632","Auto & Accessories","Car Speakers",70,0.02
"633",633,"RS-633","Auto & Accessories","Car Body Covers",58,0.04
"634",634,"OL-634","Auto & Accessories","Car & Bike Care",29,0.03
"635",635,"AP-635","Auto & Accessories","Tyre",50,0.05
"636",636,"AP-636","Auto & Accessories","Bike Tyres",36,0.01
"637",637,"RS-637","Auto & Accessories","Car Mat",18,0.03
"638",638,"AB-638","Auto & Accessories","Car Seat Covers",28,0.02
"639",639,"XP-639","Auto & Accessories","Car Pillow & Neck Rest",115,0.01
"640",640,"AB-640","Auto & Accessories","Car Media Players",140,0.04
"641",641,"PQ-641","Auto & Accessories","Car Speakers",42,0.02
"642",642,"RS-642","Auto & Accessories","Car Body Covers",117,0.04
"643",643,"RS-643","Auto & Accessories","Car & Bike Care",23,0.05
"644",644,"XP-644","Auto & Accessories","Tyre",250,0.04
"645",645,"PQ-645","Auto & Accessories","Bike Tyres",18,0.03
"646",646,"AP-646","Auto & Accessories","Car Mat",54,0.05
"647",647,"RS-647","Auto & Accessories","Car Seat Covers",114,0.03
"648",648,"RS-648","Auto & Accessories","Car Pillow & Neck Rest",231,0.03
"649",649,"CP-649","Auto & Accessories","Car Media Players",35,0.02
"650",650,"AP-650","Auto & Accessories","Car Speakers",211,0.02
"651",651,"OL-651","Auto & Accessories","Car Body Covers",23,0.01
"652",652,"AB-652","Auto & Accessories","Car & Bike Care",39,0.03
"653",653,"OL-653","Auto & Accessories","Tyre",250,0.01
"654",654,"CP-654","Auto & Accessories","Bike Tyres",72,0.04
"655",655,"CP-655","Auto & Accessories","Car Mat",18,0.01
"656",656,"OL-656","Auto & Accessories","Car Seat Covers",114,0.01
"657",657,"XP-657","Auto & Accessories","Car Pillow & Neck Rest",46,0.05
"658",658,"XP-658","Auto & Accessories","Car Media Players",46,0.02
"659",659,"PQ-659","Auto & Accessories","Car Speakers",70,0.03
"660",660,"AP-660","Auto & Accessories","Car Body Covers",29,0.04
"661",661,"XP-661","Auto & Accessories","Car & Bike Care",39,0.03
"662",662,"RS-662","Auto & Accessories","Tyre",62,0.04
"663",663,"PQ-663","Auto & Accessories","Bike Tyres",36,0.02
"664",664,"OL-664","Auto & Accessories","Car Mat",18,0.05
"665",665,"PZ-665","Auto & Accessories","Car Seat Covers",28,0.01
"666",666,"PZ-666","Auto & Accessories","Car Pillow & Neck Rest",57,0.02
"667",667,"RS-667","Auto & Accessories","Car Media Players",140,0.02
"668",668,"OL-668","Auto & Accessories","Car Speakers",70,0.03
"669",669,"CP-669","Auto & Accessories","Car Body Covers",39,0.03
"670",670,"RS-670","Auto & Accessories","Car & Bike Care",118,0.02
"671",671,"OL-671","Auto & Accessories","Tyre",250,0.05
"672",672,"AB-672","Auto & Accessories","Bike Tyres",72,0.02
"673",673,"RS-673","Auto & Accessories","Car Mat",27,0.03
"674",674,"AP-674","Auto & Accessories","Car Seat Covers",28,0.02
"675",675,"AP-675","Auto & Accessories","Car Pillow & Neck Rest",57,0.03
"676",676,"PZ-676","Auto & Accessories","Car Media Players",140,0.01
"677",677,"PZ-677","Auto & Accessories","Car Speakers",42,0.05
"678",678,"XP-678","Auto & Accessories","Car Body Covers",117,0.05
"679",679,"PZ-679","Auto & Accessories","Car & Bike Care",59,0.01
"680",680,"AB-680","Auto & Accessories","Tyre",125,0.05
"681",681,"PZ-681","Auto & Accessories","Bike Tyres",14,0.04
"682",682,"AP-682","Auto & Accessories","Car Mat",27,0.01
"683",683,"PQ-683","Auto & Accessories","Car Seat Covers",57,0.01
"684",684,"PQ-684","Auto & Accessories","Car Pillow & Neck Rest",46,0.05
"685",685,"AB-685","Auto & Accessories","Car Media Players",46,0.02
"686",686,"PQ-686","Auto & Accessories","Car Speakers",52,0.04
"687",687,"PZ-687","Auto & Accessories","Car Body Covers",117,0.01
"688",688,"CP-688","Auto & Accessories","Car & Bike Care",29,0.02
"689",689,"AB-689","Auto & Accessories","Tyre",125,0.04
"690",690,"XP-690","Auto & Accessories","Bike Tyres",24,0.05
"691",691,"AB-691","Auto & Accessories","Car Mat",10,0.04
"692",692,"CP-692","Auto & Accessories","Car Seat Covers",57,0.05
"693",693,"PQ-693","Auto & Accessories","Car Pillow & Neck Rest",57,0.02
"694",694,"PQ-694","Auto & Accessories","Car Media Players",70,0.03
"695",695,"PZ-695","Auto & Accessories","Car Speakers",211,0.03
"696",696,"AP-696","Auto & Accessories","Car Body Covers",23,0.02
"697",697,"AB-697","Auto & Accessories","Car & Bike Care",59,0.03
"698",698,"XP-698","Auto & Accessories","Tyre",250,0.02
"699",699,"PZ-699","Auto & Accessories","Bike Tyres",36,0.01
"700",700,"RS-700","Auto & Accessories","Car Mat",54,0.02
"701",701,"XP-701","Auto & Accessories","Car Seat Covers",57,0.02
"702",702,"AP-702","Auto & Accessories","Car Pillow & Neck Rest",77,0.03
"703",703,"AP-703","Auto & Accessories","Car Media Players",28,0.05
"704",704,"CP-704","Auto & Accessories","Car Speakers",211,0.02
"705",705,"CP-705","Auto & Accessories","Car Body Covers",29,0.05
