"","order.id","product.id","customer.id","ship.id","qty.purchased","profit","purchase.segment"
"376","PZ-376","PZ-376","LE-00376","OP-376",5,10.8,"Consumer"
"377","PQ-377","XP-377","EN-00377","TA-377",4,24.9,"Corporate"
"378","CP-378","RS-378","TT-00378","PQ-378",4,104.8,"Consumer"
"379","OL-379","CP-379","ER-00379","DZ-379",3,43.2,"Consumer"
"380","PZ-380","AB-380","CH-00380","MZ-380",4,88.8,"Consumer"
"381","OL-381","OL-381","LL-00381","JK-381",2,32.3,"Corporate"
"382","XP-382","RS-382","CH-00382","DF-382",2,33.3,"Corporate"
"383","OL-383","RS-383","ER-00383","AX-383",2,160,"Consumer"
"384","PQ-384","OL-384","OX-00384","OP-384",5,14.4,"Home Office"
"385","OL-385","XP-385","ON-00385","MZ-385",3,18,"Home Office"
"386","PZ-386","PQ-386","RN-00386","OP-386",3,30.6,"Corporate"
"387","PZ-387","AP-387","EN-00387","DF-387",5,93.3,"Consumer"
"388","AP-388","RS-388","LL-00388","DZ-388",1,57.2,"Corporate"
"389","AB-389","RS-389","CY-00389","AX-389",4,97.2,"Corporate"
"390","AP-390","RS-390","CK-00390","PQ-390",3,26.5,"Corporate"
"391","PZ-391","PQ-391","MI-00391","PQ-391",1,34.5,"Consumer"
"392","PZ-392","CP-392","CH-00392","OP-392",5,107.5,"Corporate"
"393","CP-393","PZ-393","RI-00393","DZ-393",1,72,"Consumer"
"394","AP-394","CP-394","LL-00394","OP-394",1,54,"Consumer"
"395","PZ-395","PQ-395","EE-00395","DZ-395",1,32.9,"Consumer"
"396","PQ-396","AP-396","AN-00396","LP-396",2,127.9,"Corporate"
"397","PZ-397","AB-397","EN-00397","DF-397",5,25,"Consumer"
"398","CP-398","AP-398","LL-00398","PQ-398",1,124.7,"Consumer"
"399","XP-399","AB-399","LL-00399","LM-399",3,23,"Corporate"
"400","OL-400","RS-400","TZ-00400","JK-400",3,30.9,"Home Office"
"401","AB-401","OL-401","ON-00401","LP-401",1,167.5,"Consumer"
"402","RS-402","AP-402","ER-00402","DF-402",4,18,"Consumer"
"403","XP-403","AB-403","CK-00403","DF-403",4,13.5,"Corporate"
"404","PQ-404","CP-404","CH-00404","MZ-404",2,24.9,"Consumer"
"405","PZ-405","AB-405","IN-00405","DZ-405",1,141.8,"Consumer"
"406","CP-406","PZ-406","IN-00406","OP-406",2,51.6,"Corporate"
"407","AB-407","CP-407","TT-00407","LM-407",2,126.8,"Consumer"
"408","PQ-408","RS-408","NG-00408","OP-408",1,31.2,"Corporate"
"409","CP-409","AB-409","ON-00409","OP-409",5,14.4,"Consumer"
"410","CP-410","RS-410","WN-00410","JK-410",5,120,"Corporate"
"411","AP-411","CP-411","CH-00411","LM-411",3,24,"Consumer"
"412","PQ-412","PZ-412","PS-00412","OP-412",1,54,"Corporate"
"413","AB-413","OL-413","AN-00413","PQ-413",3,23.7,"Corporate"
"414","XP-414","AB-414","EZ-00414","DF-414",4,132.5,"Home Office"
"415","PZ-415","PZ-415","NO-00415","JK-415",2,54.4,"Consumer"
"416","PQ-416","AP-416","ON-00416","DF-416",2,118.3,"Home Office"
"417","OL-417","CP-417","AN-00417","LM-417",1,33.5,"Home Office"
"418","AB-418","OL-418","LS-00418","LP-418",2,30.9,"Consumer"
"419","AP-419","RS-419","ER-00419","TA-419",1,162.5,"Home Office"
"420","XP-420","RS-420","IN-00420","OP-420",3,24,"Home Office"
"421","PZ-421","AP-421","AB-00421","AX-421",4,13.5,"Corporate"
"422","AB-422","PZ-422","TT-00422","LM-422",3,16.9,"Consumer"
"423","XP-423","PQ-423","RY-00423","DZ-423",4,104.8,"Corporate"
"424","OL-424","OL-424","NO-00424","LP-424",5,25,"Corporate"
"425","XP-425","OL-425","ER-00425","TA-425",4,97.2,"Home Office"
"426","AP-426","OL-426","LL-00426","PQ-426",2,25.3,"Corporate"
"427","XP-427","PZ-427","ND-00427","DZ-427",4,14.4,"Home Office"
"428","AP-428","RS-428","NN-00428","LP-428",5,132.5,"Consumer"
"429","AP-429","PZ-429","NG-00429","DZ-429",2,36,"Consumer"
"430","AP-430","AP-430","KE-00430","LP-430",1,54,"Corporate"
"431","AB-431","OL-431","LE-00431","DZ-431",1,30.6,"Consumer"
"432","PZ-432","AB-432","UM-00432","OP-432",2,137.1,"Home Office"
"433","AB-433","AB-433","EY-00433","MZ-433",1,58.6,"Corporate"
"434","OL-434","PQ-434","NG-00434","LM-434",2,122.6,"Consumer"
"435","RS-435","RS-435","ON-00435","OP-435",4,18.3,"Consumer"
"436","AP-436","RS-436","ON-00436","DF-436",5,20.3,"Home Office"
"437","OL-437","PZ-437","PO-00437","LP-437",2,160,"Corporate"
"438","PQ-438","AP-438","SS-00438","JK-438",5,14.4,"Consumer"
"439","AB-439","PQ-439","ON-00439","JK-439",2,27,"Corporate"
"440","RS-440","AB-440","ER-00440","JK-440",2,24.9,"Home Office"
"441","AP-441","CP-441","RS-00441","DF-441",3,116.4,"Consumer"
"442","XP-442","AB-442","OK-00442","TA-442",3,55.8,"Corporate"
"443","AP-443","XP-443","TE-00443","OP-443",3,99.4,"Corporate"
"444","AB-444","RS-444","ER-00444","JK-444",1,32.3,"Corporate"
"445","AB-445","AP-445","OK-00445","JK-445",2,35.6,"Consumer"
"446","AB-446","AB-446","LD-00446","JK-446",4,120,"Consumer"
"447","RS-447","PZ-447","PO-00447","PQ-447",1,72,"Home Office"
"448","RS-448","XP-448","LY-00448","JK-448",2,27,"Consumer"
"449","OL-449","AP-449","ER-00449","LM-449",4,15.8,"Consumer"
"450","PZ-450","AB-450","AN-00450","LP-450",3,123.3,"Corporate"
"451","AP-451","PQ-451","GE-00451","JK-451",5,53,"Corporate"
"452","CP-452","AB-452","TZ-00452","PQ-452",3,105.7,"Consumer"
"453","AP-453","XP-453","AN-00453","LM-453",4,18.3,"Corporate"
"454","AP-454","OL-454","ON-00454","DZ-454",1,35.6,"Home Office"
"455","PZ-455","OL-455","NO-00455","LM-455",5,157.5,"Corporate"
"456","RS-456","AB-456","IE-00456","DZ-456",3,24,"Consumer"
"457","XP-457","RS-457","BE-00457","AX-457",3,18,"Corporate"
"458","AP-458","OL-458","ER-00458","JK-458",2,31.7,"Consumer"
"459","AB-459","PZ-459","TH-00459","DZ-459",4,123.3,"Home Office"
"460","PQ-460","PQ-460","CK-00460","LP-460",4,37.6,"Consumer"
"461","XP-461","XP-461","TZ-00461","MZ-461",5,99.4,"Consumer"
"462","XP-462","AP-462","TE-00462","TA-462",5,25.3,"Consumer"
"463","PZ-463","PQ-463","ER-00463","OP-463",5,14.4,"Corporate"
"464","CP-464","RS-464","RT-00464","LM-464",3,155,"Consumer"
"465","AP-465","AB-465","RK-00465","MZ-465",4,18,"Corporate"
"466","XP-466","XP-466","LL-00466","OP-466",2,27,"Consumer"
"467","PQ-467","RS-467","ER-00467","DF-467",2,29.4,"Corporate"
"468","AB-468","AB-468","NS-00468","LM-468",2,146.4,"Consumer"
"469","OL-469","OL-469","EN-00469","DF-469",4,54.4,"Consumer"
"470","XP-470","AP-470","NG-00470","MZ-470",5,78.3,"Corporate"
"471","AP-471","PQ-471","IN-00471","LP-471",1,32.3,"Home Office"
"472","PQ-472","CP-472","NS-00472","LP-472",2,33.3,"Corporate"
"473","AP-473","XP-473","SE-00473","OP-473",1,160,"Corporate"
"474","PQ-474","AB-474","TE-00474","OP-474",1,72,"Consumer"
"475","AP-475","XP-475","IS-00475","PQ-475",3,18,"Corporate"
"476","AP-476","PQ-476","OK-00476","LP-476",4,20.3,"Corporate"
"477","PZ-477","RS-477","RI-00477","OP-477",3,144.1,"Consumer"
"478","PQ-478","AB-478","LL-00478","TA-478",1,54.4,"Consumer"
"479","CP-479","PQ-479","EK-00479","DF-479",4,105.7,"Consumer"
"480","RS-480","RS-480","DT-00480","DZ-480",5,19.5,"Corporate"
"481","AP-481","PZ-481","OV-00481","JK-481",1,33.3,"Corporate"
"482","AP-482","AB-482","ET-00482","LM-482",3,140,"Consumer"
"483","RS-483","AP-483","LE-00483","TA-483",1,72,"Consumer"
"484","AP-484","PZ-484","AL-00484","DZ-484",5,10.8,"Consumer"
"485","PQ-485","CP-485","ST-00485","JK-485",2,29.4,"Home Office"
"486","AB-486","PZ-486","CK-00486","JK-486",3,144.1,"Consumer"
"487","XP-487","PQ-487","ER-00487","OP-487",3,51.6,"Consumer"
"488","AP-488","RS-488","SE-00488","LP-488",2,109.9,"Consumer"
"489","PQ-489","OL-489","MI-00489","LP-489",2,30,"Consumer"
"490","XP-490","AP-490","TZ-00490","DZ-490",1,33.3,"Corporate"
"491","CP-491","CP-491","EY-00491","AX-491",1,167.5,"Consumer"
"492","PZ-492","OL-492","PS-00492","MZ-492",2,36,"Corporate"
"493","AP-493","OL-493","ER-00493","LM-493",4,13.5,"Corporate"
"494","CP-494","AP-494","AN-00494","MZ-494",5,22.6,"Consumer"
"495","AB-495","PZ-495","ER-00495","JK-495",5,93.3,"Consumer"
"496","PQ-496","AP-496","NI-00496","DZ-496",4,54.4,"Consumer"
"497","AB-497","PZ-497","ND-00497","TA-497",1,128.9,"Consumer"
"498","AB-498","PQ-498","PE-00498","DZ-498",5,25.3,"Consumer"
"499","PQ-499","RS-499","TE-00499","LP-499",1,35.6,"Consumer"
"500","RS-500","CP-500","ER-00500","DZ-500",5,132.5,"Consumer"
"501","CP-501","AP-501","ER-00501","AX-501",2,36,"Consumer"
"502","CP-502","AP-502","RI-00502","DZ-502",5,10.8,"Home Office"
"503","AB-503","AB-503","LE-00503","DZ-503",5,5.5,"Consumer"
"504","RS-504","CP-504","RR-00504","DZ-504",3,116.4,"Corporate"
"505","PQ-505","AP-505","AN-00505","AX-505",5,25,"Corporate"
"506","CP-506","OL-506","TT-00506","PQ-506",2,118.3,"Consumer"
"507","RS-507","PZ-507","NI-00507","JK-507",4,13.6,"Consumer"
"508","PQ-508","PZ-508","TE-00508","OP-508",3,20.3,"Consumer"
"509","RS-509","PZ-509","EZ-00509","MZ-509",5,107.5,"Consumer"
"510","AP-510","RS-510","WN-00510","AX-510",2,36,"Corporate"
"511","XP-511","PZ-511","DT-00511","LM-511",4,13.5,"Home Office"
"512","PQ-512","OL-512","ND-00512","DZ-512",4,15.8,"Consumer"
"513","OL-513","XP-513","NS-00513","MZ-513",5,116.4,"Consumer"
"514","XP-514","AP-514","SS-00514","PQ-514",4,37.6,"Consumer"
"515","PZ-515","PQ-515","RN-00515","JK-515",5,88.8,"Consumer"
"516","AB-516","XP-516","ER-00516","AX-516",4,13.6,"Corporate"
"517","CP-517","PZ-517","OD-00517","TA-517",5,32.1,"Consumer"
"518","CP-518","PZ-518","LL-00518","LM-518",2,160,"Consumer"
"519","XP-519","CP-519","ER-00519","DZ-519",4,18,"Home Office"
"520","PZ-520","RS-520","RS-00520","OP-520",5,10.8,"Consumer"
"521","OL-521","PZ-521","TZ-00521","LM-521",1,31.7,"Home Office"
"522","XP-522","XP-522","ER-00522","LM-522",4,114,"Corporate"
"523","RS-523","XP-523","IN-00523","DF-523",2,51.6,"Consumer"
"524","PQ-524","AP-524","LL-00524","DZ-524",5,88.8,"Corporate"
"525","OL-525","PZ-525","RS-00525","JK-525",5,7.8,"Consumer"
"526","PZ-526","OL-526","EK-00526","LP-526",2,30.9,"Consumer"
"527","AP-527","PQ-527","TO-00527","LP-527",1,157.5,"Consumer"
"528","PQ-528","CP-528","CE-00528","LM-528",1,72,"Consumer"
"529","CP-529","OL-529","OW-00529","JK-529",2,27,"Consumer"
"530","PZ-530","PZ-530","GS-00530","LM-530",3,16.9,"Consumer"
"531","PZ-531","CP-531","RT-00531","JK-531",1,141.8,"Consumer"
"532","PZ-532","OL-532","EN-00532","PQ-532",3,39,"Corporate"
"533","OL-533","AP-533","LD-00533","JK-533",3,112,"Corporate"
"534","CP-534","PZ-534","EN-00534","JK-534",1,34.7,"Consumer"
"535","AB-535","RS-535","ON-00535","AX-535",4,19.1,"Consumer"
"536","RS-536","OL-536","ON-00536","JK-536",4,150,"Consumer"
"537","CP-537","PZ-537","EN-00537","AX-537",4,18,"Consumer"
"538","OL-538","CP-538","ES-00538","DZ-538",5,10.8,"Home Office"
"539","PZ-539","OL-539","LL-00539","MZ-539",4,11.2,"Consumer"
"540","OL-540","CP-540","LY-00540","OP-540",1,144.1,"Consumer"
"541","AB-541","OL-541","ER-00541","DF-541",1,58.6,"Consumer"
"542","PQ-542","PZ-542","RD-00542","LM-542",4,97.2,"Corporate"
"543","PZ-543","PZ-543","CY-00543","LP-543",2,27.6,"Corporate"
"544","OL-544","XP-544","AN-00544","LM-544",5,32.1,"Consumer"
"545","PZ-545","RS-545","ND-00545","OP-545",1,157.5,"Consumer"
"546","AP-546","CP-546","EZ-00546","LM-546",5,14.4,"Corporate"
"547","RS-547","AP-547","NS-00547","AX-547",2,27,"Consumer"
"548","OL-548","AB-548","AM-00548","LP-548",4,29.4,"Home Office"
"549","AP-549","CP-549","NG-00549","MZ-549",5,127.9,"Corporate"
"550","PQ-550","PZ-550","NO-00550","JK-550",5,53,"Consumer"
"551","CP-551","CP-551","AM-00551","AX-551",1,126.8,"Home Office"
"552","OL-552","CP-552","LL-00552","DF-552",3,30,"Consumer"
"553","RS-553","PQ-553","RE-00553","TA-553",5,8.5,"Consumer"
"554","CP-554","CP-554","EZ-00554","DF-554",4,140,"Corporate"
"555","PQ-555","RS-555","AN-00555","AX-555",4,18,"Consumer"
"556","OL-556","CP-556","IN-00556","JK-556",2,27,"Corporate"
"557","AP-557","PZ-557","ON-00557","MZ-557",5,22.6,"Home Office"
"558","PQ-558","AP-558","TT-00558","AX-558",1,146.4,"Consumer"
"559","CP-559","PZ-559","EZ-00559","PQ-559",5,53,"Consumer"
"560","AP-560","OL-560","AS-00560","LP-560",1,122.6,"Consumer"
"561","XP-561","RS-561","IN-00561","MZ-561",4,18.3,"Consumer"
"562","XP-562","RS-562","IN-00562","DF-562",3,30.9,"Consumer"
"563","XP-563","RS-563","IS-00563","AX-563",1,165,"Corporate"
"564","OL-564","CP-564","AS-00564","DF-564",3,24,"Corporate"
"565","PQ-565","XP-565","IN-00565","DF-565",4,13.5,"Home Office"
"566","OL-566","PQ-566","LS-00566","DZ-566",4,29.4,"Consumer"
"567","XP-567","AB-567","ER-00567","MZ-567",5,93.3,"Consumer"
"568","AB-568","PZ-568","ER-00568","JK-568",2,54.4,"Consumer"
"569","AB-569","RS-569","EN-00569","MZ-569",1,128.9,"Consumer"
"570","RS-570","PZ-570","ON-00570","LP-570",4,32.3,"Home Office"
"571","PQ-571","AP-571","ER-00571","DF-571",5,26.2,"Consumer"
"572","AB-572","RS-572","MS-00572","DZ-572",4,130,"Home Office"
"573","RS-573","RS-573","EN-00573","DF-573",2,36,"Consumer"
"574","OL-574","PZ-574","LL-00574","DZ-574",4,13.5,"Corporate"
"575","OL-575","OL-575","LE-00575","DF-575",4,24.9,"Corporate"
"576","AB-576","AP-576","RE-00576","JK-576",3,116.4,"Consumer"
"577","XP-577","PQ-577","RG-00577","OP-577",4,37.6,"Corporate"
"578","PZ-578","AP-578","DT-00578","PQ-578",5,120.5,"Corporate"
"579","AP-579","AP-579","AU-00579","TA-579",4,27.6,"Consumer"
"580","AB-580","PZ-580","EZ-00580","JK-580",3,23.8,"Consumer"
"581","AB-581","AP-581","NG-00581","DZ-581",4,120,"Corporate"
"582","OL-582","PZ-582","ST-00582","LP-582",5,14.4,"Consumer"
"583","AP-583","PZ-583","ON-00583","MZ-583",3,18,"Home Office"
"584","AP-584","AB-584","CK-00584","TA-584",1,29.4,"Home Office"
"585","RS-585","OL-585","IN-00585","MZ-585",4,114,"Corporate"
"586","CP-586","OL-586","PS-00586","LM-586",1,57.2,"Corporate"
"587","AP-587","PQ-587","RI-00587","LP-587",1,124.7,"Consumer"
"588","PQ-588","PQ-588","LL-00588","PQ-588",4,18.3,"Consumer"
"589","XP-589","PQ-589","EN-00589","OP-589",1,36.8,"Consumer"
"590","RS-590","XP-590","ED-00590","LP-590",1,165,"Corporate"
"591","AB-591","PQ-591","EE-00591","LP-591",3,24,"Corporate"
"592","PZ-592","XP-592","MS-00592","DZ-592",4,13.5,"Consumer"
"593","OL-593","CP-593","RK-00593","LP-593",1,29.4,"Corporate"
"594","AP-594","XP-594","EZ-00594","MZ-594",5,104.8,"Corporate"
"595","RS-595","AB-595","LS-00595","PQ-595",5,46,"Corporate"
"596","AP-596","AP-596","NG-00596","LM-596",5,99.4,"Consumer"
"597","XP-597","AB-597","EE-00597","DF-597",3,19.5,"Corporate"
"598","RS-598","RS-598","ED-00598","TA-598",2,35.6,"Consumer"
"599","XP-599","OL-599","EY-00599","MZ-599",5,157.5,"Corporate"
"600","RS-600","OL-600","LE-00600","DF-600",2,36,"Corporate"
"601","AP-601","OL-601","CO-00601","JK-601",2,27,"Corporate"
"602","AP-602","PQ-602","LE-00602","JK-602",1,31.7,"Consumer"
"603","PQ-603","AB-603","RI-00603","JK-603",5,127.9,"Consumer"
"604","XP-604","XP-604","IG-00604","TA-604",2,54.4,"Consumer"
"605","RS-605","PZ-605","AR-00605","TA-605",3,118.3,"Home Office"
"606","OL-606","OL-606","LL-00606","PQ-606",1,33.5,"Consumer"
"607","AP-607","PQ-607","RT-00607","MZ-607",1,32.1,"Consumer"
"608","PQ-608","PQ-608","IS-00608","LP-608",5,157.5,"Consumer"
"609","RS-609","PQ-609","ON-00609","DF-609",2,36,"Home Office"
"610","PQ-610","PQ-610","ON-00610","OP-610",2,27,"Corporate"
"611","XP-611","CP-611","NN-00611","LM-611",5,22.6,"Home Office"
"612","RS-612","PQ-612","ER-00612","DZ-612",3,137.1,"Corporate"
"613","RS-613","AP-613","ON-00613","MZ-613",3,43.2,"Consumer"
"614","PZ-614","RS-614","RN-00614","LP-614",5,109.9,"Consumer"
"615","OL-615","AP-615","CH-00615","MZ-615",1,34.7,"Consumer"
"616","CP-616","PQ-616","ON-00616","DZ-616",1,33.3,"Consumer"
"617","RS-617","OL-617","IN-00617","JK-617",1,162.5,"Consumer"
"618","AB-618","AP-618","LL-00618","PQ-618",4,18,"Consumer"
"619","OL-619","XP-619","ON-00619","PQ-619",5,10.8,"Corporate"
"620","OL-620","OL-620","NO-00620","JK-620",3,27.2,"Consumer"
"621","RS-621","CP-621","ER-00621","DZ-621",3,123.3,"Corporate"
"622","CP-622","XP-622","HT-00622","JK-622",5,25,"Corporate"
"623","PZ-623","AB-623","IN-00623","AX-623",4,122.6,"Home Office"
"624","CP-624","RS-624","NS-00624","PQ-624",5,13.6,"Consumer"
"625","PZ-625","PQ-625","ON-00625","OP-625",1,34.5,"Consumer"
"626","AB-626","AB-626","TT-00626","MZ-626",4,140,"Consumer"
"627","CP-627","AP-627","ER-00627","OP-627",4,18,"Home Office"
"628","PQ-628","OL-628","ON-00628","TA-628",4,13.5,"Home Office"
"629","PZ-629","CP-629","LT-00629","TA-629",5,16.9,"Consumer"
"630","AP-630","AB-630","AS-00630","TA-630",3,137.1,"Consumer"
"631","AP-631","CP-631","LE-00631","LP-631",3,47.4,"Consumer"
"632","OL-632","PQ-632","GE-00632","TA-632",3,118.3,"Consumer"
"633","XP-633","PZ-633","IS-00633","JK-633",2,27.6,"Corporate"
"634","RS-634","PZ-634","ON-00634","OP-634",4,23.8,"Corporate"
"635","AB-635","PQ-635","IG-00635","PQ-635",5,107.5,"Corporate"
"636","XP-636","OL-636","ES-00636","OP-636",2,36,"Home Office"
"637","AP-637","OL-637","AN-00637","OP-637",3,18,"Consumer"
"638","XP-638","PQ-638","AN-00638","PQ-638",4,24.9,"Consumer"
"639","CP-639","OL-639","ON-00639","LP-639",2,146.4,"Home Office"
"640","PQ-640","OL-640","IS-00640","JK-640",1,54.4,"Consumer"
"641","RS-641","PZ-641","ER-00641","DZ-641",5,109.9,"Corporate"
"642","AB-642","AB-642","AN-00642","JK-642",1,32.3,"Corporate"
"643","CP-643","CP-643","ON-00643","DF-643",5,8.5,"Consumer"
"644","AP-644","AP-644","IN-00644","MZ-644",1,160,"Consumer"
"645","PQ-645","XP-645","LS-00645","OP-645",4,18,"Consumer"
"646","AB-646","PZ-646","WD-00646","TA-646",1,54,"Consumer"
"647","XP-647","CP-647","ON-00647","TA-647",1,30.6,"Corporate"
"648","PZ-648","OL-648","RE-00648","OP-648",1,144.1,"Consumer"
"649","XP-649","XP-649","SS-00649","LP-649",4,48.8,"Consumer"
"650","PZ-650","OL-650","LD-00650","DZ-650",1,126.8,"Consumer"
"651","PQ-651","RS-651","ER-00651","LP-651",5,31.2,"Consumer"
"652","PZ-652","PQ-652","PO-00652","LM-652",3,27.4,"Corporate"
"653","AB-653","AB-653","DT-00653","TA-653",1,167.5,"Consumer"
"654","XP-654","PZ-654","RD-00654","LP-654",1,72,"Corporate"
"655","RS-655","PQ-655","ES-00655","LP-655",3,18,"Consumer"
"656","PZ-656","PQ-656","TE-00656","MZ-656",1,32.9,"Consumer"
"657","AP-657","RS-657","RE-00657","AX-657",5,93.3,"Consumer"
"658","RS-658","CP-658","EN-00658","OP-658",3,51.6,"Corporate"
"659","OL-659","PZ-659","TT-00659","JK-659",3,112,"Home Office"
"660","AP-660","CP-660","AN-00660","DF-660",4,18.3,"Consumer"
"661","OL-661","CP-661","TH-00661","PQ-661",3,27.4,"Home Office"
"662","AB-662","AP-662","ND-00662","MZ-662",4,130,"Consumer"
"663","PZ-663","OL-663","IN-00663","OP-663",2,36,"Consumer"
"664","CP-664","AB-664","WN-00664","JK-664",3,18,"Consumer"
"665","AP-665","CP-665","RA-00665","AX-665",4,29.4,"Consumer"
"666","XP-666","CP-666","LE-00666","TA-666",4,132.5,"Home Office"
"667","OL-667","RS-667","GE-00667","OP-667",1,57.2,"Consumer"
"668","PZ-668","RS-668","LE-00668","MZ-668",3,112,"Home Office"
"669","AB-669","XP-669","ND-00669","DZ-669",3,26.5,"Consumer"
"670","PZ-670","PQ-670","LL-00670","LP-670",1,35.6,"Corporate"
"671","AP-671","PQ-671","LE-00671","DF-671",1,157.5,"Home Office"
"672","AB-672","CP-672","LD-00672","LP-672",1,72,"Consumer"
"673","PQ-673","RS-673","ER-00673","PQ-673",2,27,"Consumer"
"674","PQ-674","PZ-674","RI-00674","LM-674",4,24.9,"Consumer"
"675","OL-675","XP-675","EY-00675","DZ-675",4,123.3,"Home Office"
"676","AP-676","CP-676","CH-00676","DF-676",1,58.6,"Consumer"
"677","CP-677","PQ-677","NG-00677","OP-677",5,78.3,"Consumer"
"678","OL-678","AP-678","LY-00678","AX-678",1,31.2,"Consumer"
"679","PZ-679","XP-679","ER-00679","OP-679",2,35.6,"Corporate"
"680","PZ-680","OL-680","ES-00680","DZ-680",2,145,"Home Office"
"681","PZ-681","AB-681","ER-00681","PQ-681",5,14.4,"Consumer"
"682","PZ-682","PZ-682","NG-00682","JK-682",2,27,"Corporate"
"683","PQ-683","PQ-683","ON-00683","LM-683",2,31.7,"Consumer"
"684","PQ-684","AP-684","DS-00684","DZ-684",5,93.3,"Corporate"
"685","PQ-685","XP-685","RE-00685","JK-685",3,51.6,"Corporate"
"686","PZ-686","CP-686","OK-00686","AX-686",4,97.2,"Corporate"
"687","PZ-687","PZ-687","CK-00687","DF-687",1,35.8,"Consumer"
"688","PQ-688","XP-688","ON-00688","TA-688",4,28.6,"Consumer"
"689","RS-689","AB-689","LD-00689","JK-689",2,150,"Consumer"
"690","PQ-690","PZ-690","RN-00690","DF-690",3,24,"Consumer"
"691","AB-691","PZ-691","LL-00691","TA-691",5,10.8,"Corporate"
"692","OL-692","PZ-692","UE-00692","MZ-692",2,22.6,"Consumer"
"693","AB-693","XP-693","CK-00693","DF-693",4,132.5,"Consumer"
"694","CP-694","RS-694","IN-00694","OP-694",2,51.6,"Home Office"
"695","RS-695","OL-695","ON-00695","MZ-695",1,124.7,"Consumer"
"696","AP-696","RS-696","EN-00696","LP-696",5,25.3,"Corporate"
"697","AB-697","AB-697","TO-00697","DF-697",2,30.9,"Consumer"
"698","XP-698","XP-698","NG-00698","LP-698",1,165,"Home Office"
"699","RS-699","PZ-699","EY-00699","PQ-699",2,36,"Home Office"
"700","OL-700","RS-700","SS-00700","OP-700",1,54,"Home Office"
"701","OL-701","AP-701","ER-00701","DF-701",2,29.4,"Consumer"
"702","CP-702","XP-702","PO-00702","AX-702",3,130.2,"Corporate"
"703","OL-703","PZ-703","CY-00703","JK-703",5,25,"Corporate"
"704","OL-704","PQ-704","DS-00704","AX-704",1,126.8,"Corporate"
"705","AB-705","XP-705","NG-00705","TA-705",4,13.6,"Consumer"
"706","CP-706","AP-706","LL-00706","MZ-706",4,28.6,"Corporate"
"707","CP-707","RS-707","LL-00707","OP-707",3,162.5,"Corporate"
"708","RS-708","PZ-708","ON-00708","AX-708",2,36,"Corporate"
"709","PQ-709","CP-709","ES-00709","DZ-709",3,18,"Home Office"
"710","PQ-710","RS-710","SH-00710","LP-710",1,28.3,"Corporate"
"711","AB-711","PQ-711","AY-00711","MZ-711",1,148.7,"Home Office"
"712","XP-712","PZ-712","ES-00712","JK-712",4,37.6,"Consumer"
"713","CP-713","RS-713","RR-00713","LP-713",2,114.1,"Corporate"
"714","PZ-714","PQ-714","CH-00714","MZ-714",3,26.5,"Consumer"
"715","PZ-715","PQ-715","EN-00715","LM-715",3,34.5,"Consumer"
"716","CP-716","XP-716","LE-00716","MZ-716",5,107.5,"Consumer"
"717","RS-717","XP-717","ER-00717","TA-717",4,18,"Corporate"
"718","AP-718","RS-718","LE-00718","PQ-718",1,54,"Home Office"
"719","CP-719","AP-719","TH-00719","LP-719",4,11.2,"Home Office"
"720","OL-720","AB-720","AM-00720","TA-720",2,141.8,"Consumer"
"721","RS-721","PZ-721","BE-00721","TA-721",5,53,"Corporate"
"722","CP-722","AP-722","AH-00722","JK-722",3,124.7,"Home Office"
"723","AP-723","XP-723","GS-00723","LP-723",1,31.2,"Corporate"
"724","PZ-724","PZ-724","ON-00724","MZ-724",1,32.1,"Home Office"
"725","CP-725","AP-725","EY-00725","DF-725",5,145,"Consumer"
"726","PZ-726","PZ-726","IS-00726","MZ-726",2,36,"Home Office"
"727","OL-727","AB-727","OR-00727","DZ-727",5,10.8,"Consumer"
"728","AP-728","XP-728","NE-00728","AX-728",4,11.2,"Consumer"
